gene_id	gene_name	CONTROL_REP1	CONTROL_REP2	CONTROL_REP3	CONTROL_REP4
FBgn0035944	CG5021	0	0	0	0
FBgn0035945	CG5026	0	0	0	0
FBgn0035947	Srp68	0	0	0	0
FBgn0035948	CG5644	0	0	0	0
FBgn0035949	CG13314	0	0	0	0
FBgn0035951	CG5068	0	0	0	0
FBgn0035952	CG5280	0	0	0	0
FBgn0035953	CG5087	0	0	0	0
FBgn0035954	Doc3	0	0	0	0
FBgn0035955	CG5194	0	0	0	0
FBgn0035956	Doc2	0	0	0	0
FBgn0035957	CG5144	0	0	0	0
FBgn0035959	CG4911	0	0	0	0
FBgn0035960	CG4942	0	0	0	0
FBgn0035964	Dhpr	0	0	0	0
FBgn0035965	Use1	0	0	0	0
FBgn0035968	Slc45-1	0	0	0	0
FBgn0035969	CG4476	0	0	0	0
FBgn0035970	CG4483	0	0	0	0
FBgn0035971	CG4477	0	0	0	0
FBgn0035975	PGRP-LA	0	0	0	0
FBgn0035976	PGRP-LC	0	0	0	0
FBgn0035977	PGRP-LF	0	0	0	0
FBgn0035978	UGP	0	0	0	0
FBgn0035980	CG4447	0	0	0	0
FBgn0035981	CG4452	0	0	0	0
FBgn0035982	CG4461	0	0	0	0
FBgn0035983	CG4080	0	0	0	0
FBgn0035985	Cpr67B	0	0	0	0
FBgn0035986	CG4022	0	0	0	0
FBgn0035987	CG3689	0	0	0	0
FBgn0035988	CG3982	0	0	0	0
FBgn0035989	CG3967	0	0	0	0
FBgn0035993	Nf-YA	0	0	0	0
FBgn0035995	CG3529	0	0	0	0
FBgn0035996	CG3448	0	0	0	0
FBgn0035997	phol	0	0	0	0
FBgn0035998	CG3437	0	0	0	0
FBgn0035999	CG3552	0	0	0	0
FBgn0036000	CG3434	0	0	0	0
FBgn0036004	Jarid2	0	0	0	0
FBgn0036005	pall	0	0	0	0
FBgn0036007	path	0	0	0	0
FBgn0036008	CG3408	0	0	0	0
FBgn0036009	Or67a	0	0	0	0
FBgn0036010	Ir67a	0	0	0	0
FBgn0036013	CG14177	0	0	0	0
FBgn0036014	CG3222	0	0	0	0
FBgn0036015	CG3088	0	0	0	0
FBgn0036016	CG3306	0	0	0	0
FBgn0036017	CG3280	0	0	0	0
FBgn0036018	CG3335	0	0	0	0
FBgn0036019	Or67b	0	0	0	0
FBgn0036020	CG8336	0	0	0	0
FBgn0036022	CG8329	0	0	0	0
FBgn0036023	CG18179	0	0	0	0
FBgn0036024	CG18180	0	0	0	0
FBgn0036028	CG16717	0	0	0	0
FBgn0036029	CG16719	0	0	0	0
FBgn0036030	CG6767	0	0	0	0
FBgn0036031	CG6761	0	0	0	0
FBgn0036032	CG16711	0	0	0	0
FBgn0036035	CG18178	0	0	0	0
FBgn0036036	CG14174	0	0	0	0
FBgn0036038	defl	0	0	0	0
FBgn0036039	Naa60	0	0	0	0
FBgn0036040	CG6749	0	0	0	0
FBgn0036043	CG8177	0	0	0	0
FBgn0036044	Zasp67	0	0	0	0
FBgn0036046	Ilp2	0	0	0	0
FBgn0036052	CG10809	0	0	0	0
FBgn0036053	iPLA2-VIA	0	0	0	0
FBgn0036056	CG6709	0	0	0	0
FBgn0036057	CG14164	0	0	0	0
FBgn0036058	CG6707	0	0	0	0
FBgn0036059	nudE	0	0	0	0
FBgn0036062	CG6685	0	0	0	0
FBgn0036063	CG6674	0	0	0	0
FBgn0036066	CG14160	0	0	0	0
FBgn0036070	CG8072	0	0	0	0
FBgn0036072	CG6628	0	0	0	0
FBgn0036075	CG8065	0	0	0	0
FBgn0036078	Or67c	0	0	0	0
FBgn0036080	Or67d	0	0	0	0
FBgn0036082	CG12362	0	0	0	0
FBgn0036083	Ir67b	0	0	0	0
FBgn0036085	CG6527	0	0	0	0
FBgn0036089	CG14151	0	0	0	0
FBgn0036090	CG8009	0	0	0	0
FBgn0036091	CG18628	0	0	0	0
FBgn0036093	CG14154	0	0	0	0
FBgn0036094	CG14153	0	0	0	0
FBgn0036096	CG8003	0	0	0	0
FBgn0036099	CG11811	0	0	0	0
FBgn0036101	NijA	0	0	0	0
FBgn0036102	CG12523	0	0	0	0
FBgn0036104	CG6418	0	0	0	0
FBgn0036105	Blos4	0	0	0	0
FBgn0036106	CG6409	0	0	0	0
FBgn0036107	CG7949	0	0	0	0
FBgn0036108	Cpr67Fa1	0	0	0	0
FBgn0036109	Cpr67Fa2	0	0	0	0
FBgn0036110	Cpr67Fb	0	0	0	0
FBgn0036111	Aps	0	0	0	0
FBgn0036112	CG14147	0	0	0	0
FBgn0036116	CG7888	0	0	0	0
FBgn0036117	CG6321	0	0	0	0
FBgn0036118	Blos2	0	0	0	0
FBgn0036121	CG6310	0	0	0	0
FBgn0036124	CG7839	0	0	0	0
FBgn0036125	CG6279	0	0	0	0
FBgn0036126	CG6272	0	0	0	0
FBgn0036128	Elo68beta	0	0	0	0
FBgn0036131	CG12522	0	0	0	0
FBgn0036133	CG7638	0	0	0	0
FBgn0036134	fd68A	0	0	0	0
FBgn0036135	mRpL2	0	0	0	0
FBgn0036136	Ufd1-like	0	0	0	0
FBgn0036138	CG14143	0	0	0	0
FBgn0036139	CG6216	0	0	0	0
FBgn0036141	wls	0	0	0	0
FBgn0036142	CG7616	0	0	0	0
FBgn0036143	CG14142	0	0	0	0
FBgn0036144	GlcAT-P	0	0	0	0
FBgn0036145	CG7607	0	0	0	0
FBgn0036146	CG14141	0	0	0	0
FBgn0036147	Plod	0	0	0	0
FBgn0036150	Ir68a	0	0	0	0
FBgn0036152	CG6175	0	0	0	0
FBgn0036153	CG7573	0	0	0	0
FBgn0036154	CG6168	0	0	0	0
FBgn0036155	CG6163	0	0	0	0
FBgn0036156	CG11726	0	0	0	0
FBgn0036157	CG7560	0	0	0	0
FBgn0036158	CG6149	0	0	0	0
FBgn0036159	CG7557	0	0	0	0
FBgn0036160	CG12289	0	0	0	0
FBgn0036161	CG7551	0	0	0	0
FBgn0036162	CG6140	0	0	0	0
FBgn0036165	chrb	0	0	0	0
FBgn0036168	CG7512	0	0	0	0
FBgn0036169	Fuca	0	0	0	0
FBgn0036170	CG11714	0	0	0	0
FBgn0036173	CG7394	0	0	0	0
FBgn0036176	CG7377	0	0	0	0
FBgn0036177	CG33268	0	0	0	0
FBgn0036178	CG14137	0	0	0	0
FBgn0036179	CG7368	0	0	0	0
FBgn0036180	CG6091	0	0	0	0
FBgn0036181	Muc68Ca	0	0	0	0
FBgn0036183	CG6083	0	0	0	0
FBgn0036184	PCID2	0	0	0	0
FBgn0036186	CG6071	0	0	0	0
FBgn0036187	RIOK1	0	0	0	0
FBgn0036188	CG7339	0	0	0	0
FBgn0036191	Sug	0	0	0	0
FBgn0036192	Pallidin	0	0	0	0
FBgn0036193	CG14135	0	0	0	0
FBgn0036194	CG11652	0	0	0	0
FBgn0036195	CG6053	0	0	0	0
FBgn0036196	CG11658	0	0	0	0
FBgn0036198	crim	0	0	0	0
FBgn0036199	Bmcp	0	0	0	0
FBgn0036202	CG6024	0	0	0	0
FBgn0036203	Muc68D	0	0	0	0
FBgn0036204	Tim13	0	0	0	0
FBgn0036205	CG14131	0	0	0	0
FBgn0036206	CG5964	0	0	0	0
FBgn0036207	CG10907	0	0	0	0
FBgn0036208	CG10361	0	0	0	0
FBgn0036210	CG14130	0	0	0	0
FBgn0036211	CG5946	0	0	0	0
FBgn0036212	CG11597	0	0	0	0
FBgn0036213	RpL10Ab	0	0	0	0
FBgn0036214	CG7264	0	0	0	0
FBgn0036217	CG5906	0	0	0	0
FBgn0036218	CG14128	0	0	0	0
FBgn0036219	CCDC151	0	0	0	0
FBgn0036220	CG5897	0	0	0	0
FBgn0036221	CG11588	0	0	0	0
FBgn0036222	CG5718	0	0	0	0
FBgn0036224	Rpt4R	0	0	0	0
FBgn0036225	CG5883	0	0	0	0
FBgn0036226	CG7252	0	0	0	0
FBgn0036227	CG17826	0	0	0	0
FBgn0036228	obst-G	0	0	0	0
FBgn0036229	CG7248	0	0	0	0
FBgn0036230	CG11570	0	0	0	0
FBgn0036232	CG14125	0	0	0	0
FBgn0036235	CG6938	0	0	0	0
FBgn0036236	CG6931	0	0	0	0
FBgn0036237	viaf	0	0	0	0
FBgn0036239	Pop2	0	0	0	0
FBgn0036240	CG6928	0	0	0	0
FBgn0036242	CG6793	0	0	0	0
FBgn0036246	CG17154	0	0	0	0
FBgn0036248	ssp	0	0	0	0
FBgn0036249	CG11560	0	0	0	0
FBgn0036250	Ir68b	0	0	0	0
FBgn0036254	CG5645	0	0	0	0
FBgn0036255	Atg12	0	0	0	0
FBgn0036257	RhoGAP68F	0	0	0	0
FBgn0036258	CG5642	0	0	0	0
FBgn0036259	CG9760	0	0	0	0
FBgn0036260	Rh7	0	0	0	0
FBgn0036262	CG6910	0	0	0	0
FBgn0036263	thoc6	0	0	0	0
FBgn0036264	CG11529	0	0	0	0
FBgn0036266	CG5626	0	0	0	0
FBgn0036271	Pbgs	0	0	0	0
FBgn0036272	CG4300	0	0	0	0
FBgn0036273	CG10426	0	0	0	0
FBgn0036274	CG4328	0	0	0	0
FBgn0036277	CG10418	0	0	0	0
FBgn0036278	CrzR	0	0	0	0
FBgn0036279	Ncc69	0	0	0	0
FBgn0036282	Smyd4	0	0	0	0
FBgn0036285	toe	0	0	0	0
FBgn0036286	CG10616	0	0	0	0
FBgn0036287	CG10663	0	0	0	0
FBgn0036288	CG10660	0	0	0	0
FBgn0036289	CG10657	0	0	0	0
FBgn0036290	CG10638	0	0	0	0
FBgn0036291	CG10681	0	0	0	0
FBgn0036292	CG10646	0	0	0	0
FBgn0036294	CG10654	0	0	0	0
FBgn0036298	nst	0	0	0	0
FBgn0036299	Tsf2	0	0	0	0
FBgn0036300	CG10688	0	0	0	0
FBgn0036301	CG4069	0	0	0	0
FBgn0036302	sowah	0	0	0	0
FBgn0036305	CG10984	0	0	0	0
FBgn0036306	CG10973	0	0	0	0
FBgn0036309	Hip1	0	0	0	0
FBgn0036310	CG10969	0	0	0	0
FBgn0036311	CG17666	0	0	0	0
FBgn0036314	CG10754	0	0	0	0
FBgn0036316	CG10960	0	0	0	0
FBgn0036317	CG10948	0	0	0	0
FBgn0036318	Wbp2	0	0	0	0
FBgn0036319	Ent3	0	0	0	0
FBgn0036320	CG10943	0	0	0	0
FBgn0036321	CG14120	0	0	0	0
FBgn0036323	CG14118	0	0	0	0
FBgn0036324	CG12520	0	0	0	0
FBgn0036325	CG10752	0	0	0	0
FBgn0036327	CG10748	0	0	0	0
FBgn0036328	CG10749	0	0	0	0
FBgn0036329	CG11262	0	0	0	0
FBgn0036330	CG11263	0	0	0	0
FBgn0036331	CG14117	0	0	0	0
FBgn0036332	CG11261	0	0	0	0
FBgn0036333	MICAL-like	0	0	0	0
FBgn0036334	CG11267	0	0	0	0
FBgn0036335	mRpL20	0	0	0	0
FBgn0036336	ste14	0	0	0	0
FBgn0036337	AdenoK	0	0	0	0
FBgn0036340	SRm160	0	0	0	0
FBgn0036341	Syx13	0	0	0	0
FBgn0036342	CG11279	0	0	0	0
FBgn0036343	CG14115	0	0	0	0
FBgn0036345	CG17300	0	0	0	0
FBgn0036346	CG11251	0	0	0	0
FBgn0036348	CG17687	0	0	0	0
FBgn0036349	SNCF	0	0	0	0
FBgn0036350	CG14111	0	0	0	0
FBgn0036351	CG14107	0	0	0	0
FBgn0036352	CG14110	0	0	0	0
FBgn0036353	CG10171	0	0	0	0
FBgn0036354	Poc1	0	0	0	0
FBgn0036356	CG10222	0	0	0	0
FBgn0036359	CG14105	0	0	0	0
FBgn0036360	CG10713	0	0	0	0
FBgn0036361	CG10154	0	0	0	0
FBgn0036362	CG10725	0	0	0	0
FBgn0036363	CG10140	0	0	0	0
FBgn0036364	CG14109	0	0	0	0
FBgn0036365	CG10732	0	0	0	0
FBgn0036366	CG10133	0	0	0	0
FBgn0036367	CG10116	0	0	0	0
FBgn0036368	CG10738	0	0	0	0
FBgn0036369	CG10089	0	0	0	0
FBgn0036372	Abp1	0	0	0	0
FBgn0036373	Tgi	0	0	0	0
FBgn0036374	Spt20	0	0	0	0
FBgn0036376	Liprin-beta	0	0	0	0
FBgn0036377	CG10710	0	0	0	0
FBgn0036380	CG8757	0	0	0	0
FBgn0036381	CG8745	0	0	0	0
FBgn0036382	CG13737	0	0	0	0
FBgn0036386	CG8833	0	0	0	0
FBgn0036389	ssp2	0	0	0	0
FBgn0036390	CG13738	0	0	0	0
FBgn0036391	CG17364	0	0	0	0
FBgn0036393	CG17362	0	0	0	0
FBgn0036394	CG9040	0	0	0	0
FBgn0036395	CG17361	0	0	0	0
FBgn0036396	CG17359	0	0	0	0
FBgn0036397	CG8783	0	0	0	0
FBgn0036398	upSET	0	0	0	0
FBgn0036402	CG6650	0	0	0	0
FBgn0036403	CG6661	0	0	0	0
FBgn0036405	CG6833	0	0	0	0
FBgn0036406	CG13484	0	0	0	0
FBgn0036410	CG8100	0	0	0	0
FBgn0036411	Sox21a	0	0	0	0
FBgn0036414	nan	0	0	0	0
FBgn0036415	CG7768	0	0	0	0
FBgn0036416	CG7924	0	0	0	0
FBgn0036417	CG7906	0	0	0	0
FBgn0036419	CG13482	0	0	0	0
FBgn0036421	CG13481	0	0	0	0
FBgn0036422	CG3868	0	0	0	0
FBgn0036423	CG3919	0	0	0	0
FBgn0036426	CG9592	0	0	0	0
FBgn0036427	CG4613	0	0	0	0
FBgn0036428	Gbs-70E	0	0	0	0
FBgn0036433	CG9628	0	0	0	0
FBgn0036436	CG4914	0	0	0	0
FBgn0036437	CG5048	0	0	0	0
FBgn0036438	CG13477	0	0	0	0
FBgn0036439	CG13474	0	0	0	0
FBgn0036440	CG17177	0	0	0	0
FBgn0036441	CG13476	0	0	0	0
FBgn0036442	CG13473	0	0	0	0
FBgn0036443	CG13471	0	0	0	0
FBgn0036446	CG9384	0	0	0	0
FBgn0036447	CG17173	0	0	0	0
FBgn0036448	mop	0	0	0	0
FBgn0036449	bmm	0	0	0	0
FBgn0036450	Tdrd3	0	0	0	0
FBgn0036451	CG9425	0	0	0	0
FBgn0036454	CG17839	0	0	0	0
FBgn0036459	CG3349	0	0	0	0
FBgn0036460	CG5114	0	0	0	0
FBgn0036461	Zip71B	0	0	0	0
FBgn0036462	mRpL39	0	0	0	0
FBgn0036463	Reck	0	0	0	0
FBgn0036465	Rpn12R	0	12.368397	0	0
FBgn0036466	CG18581	0	0	0	0
FBgn0036467	CG12310	0	0	0	0
FBgn0036468	CG13461	0	0	0	0
FBgn0036469	CG18649	0	0	0	0
FBgn0036470	CG13463	0	0	0	0
FBgn0036471	CG13460	0	0	0	0
FBgn0036474	Or71a	0	0	0	0
FBgn0036476	CG6945	0	0	0	0
FBgn0036479	CG13458	0	0	0	0
FBgn0036480	Cep135	0	0	0	0
FBgn0036481	CG16959	0	0	0	0
FBgn0036482	CG13457	0	0	0	0
FBgn0036483	CG12316	0	0	0	0
FBgn0036484	Pex3	0	0	0	0
FBgn0036485	FucTA	0	0	0	0
FBgn0036486	Msh6	0	0	0	0
FBgn0036487	Prp31	0	0	0	0
FBgn0036488	CG6878	0	0	0	0
FBgn0036489	CG7011	0	0	0	0
FBgn0036490	CG6888	0	0	0	0
FBgn0036491	Best4	0	0	0	0
FBgn0036492	Best3	0	0	0	0
FBgn0036493	CG7255	0	0	0	0
FBgn0036494	Toll-6	0	0	0	0
FBgn0036495	CG33259	0	0	0	0
FBgn0036496	CG7804	0	0	0	0
FBgn0036497	Ran-like	0	0	0	0
FBgn0036498	CG13455	0	0	0	0
FBgn0036499	CG7276	0	0	0	0
FBgn0036500	CG7275	0	0	0	0
FBgn0036501	CG7272	0	0	0	0
FBgn0036502	CG7841	0	0	0	0
FBgn0036503	CG13454	0	0	0	0
FBgn0036504	yellow-k	0	0	0	0
FBgn0036505	CG7945	0	0	0	0
FBgn0036509	CG7739	0	0	0	0
FBgn0036510	CG7427	0	0	0	0
FBgn0036512	CG16979	0	0	0	0
FBgn0036514	CG12301	0	0	0	0
FBgn0036515	CG12304	0	0	0	0
FBgn0036516	CG7656	0	0	0	0
FBgn0036518	RhoGAP71E	0	0	0	0
FBgn0036519	CG7650	0	0	0	0
FBgn0036520	CG13449	0	0	0	0
FBgn0036522	CG7372	0	0	0	0
FBgn0036527	CG7304	0	0	0	0
FBgn0036528	CG7579	0	0	0	0
FBgn0036529	pgant8	0	0	0	0
FBgn0036531	CG6244	0	0	0	0
FBgn0036532	CG13445	0	0	0	0
FBgn0036534	DCP2	0	0	0	0
FBgn0036536	CG12713	0	0	0	0
FBgn0036537	CG18081	0	0	0	0
FBgn0036538	CG15715	0	0	0	0
FBgn0036544	sff	0	0	0	0
FBgn0036545	GXIVsPLA2	0	0	0	0
FBgn0036546	elgi	0	0	0	0
FBgn0036547	CG17032	0	0	0	0
FBgn0036549	CG10516	0	0	0	0
FBgn0036550	CG17026	0	0	0	0
FBgn0036551	CG17029	0	0	0	0
FBgn0036552	CG17028	0	0	0	0
FBgn0036553	CG17027	0	0	0	0
FBgn0036556	CG5830	0	0	0	0
FBgn0036557	mRpS31	0	0	0	0
FBgn0036560	CG5895	0	0	0	0
FBgn0036563	CG13075	0	0	0	0
FBgn0036565	CG5235	0	0	0	0
FBgn0036566	ClC-c	0	0	0	0
FBgn0036567	CG13074	0	0	0	0
FBgn0036568	ms(3)72Dt	0	0	0	0
FBgn0036569	CG5414	0	0	0	0
FBgn0036570	IntS9	0	0	0	0
FBgn0036571	CG12272	0	0	0	0
FBgn0036574	elg1	0	0	0	0
FBgn0036575	CG5157	0	0	0	0
FBgn0036576	CG5151	0	0	0	0
FBgn0036577	CG13073	0	0	0	0
FBgn0036579	CG5027	0	0	0	0
FBgn0036580	PDCD-5	0	0	0	0
FBgn0036581	MED10	0	0	0	0
FBgn0036583	CG13055	0	0	0	0
FBgn0036584	CG13054	0	0	0	0
FBgn0036585	CG13071	0	0	0	0
FBgn0036586	CG13070	0	0	0	0
FBgn0036587	CG4950	0	0	0	0
FBgn0036588	CG13068	0	0	0	0
FBgn0036589	CG13067	0	0	0	0
FBgn0036590	CG13065	0	0	0	0
FBgn0036591	CG13050	0	0	0	0
FBgn0036592	CG13049	0	0	0	0
FBgn0036593	CG13048	0	0	0	0
FBgn0036594	CG13047	0	0	0	0
FBgn0036595	CG13046	0	0	0	0
FBgn0036596	CG13045	0	0	0	0
FBgn0036597	CG4962	0	0	0	0
FBgn0036598	CG4982	0	0	0	0
FBgn0036599	CG13044	0	0	0	0
FBgn0036600	CG13043	0	0	0	0
FBgn0036601	CG13063	0	0	0	0
FBgn0036602	CG13042	0	0	0	0
FBgn0036603	CG13062	0	0	0	0
FBgn0036605	CG13041	0	0	0	0
FBgn0036606	CG13060	0	0	0	0
FBgn0036607	CG13059	0	0	0	0
FBgn0036608	CG13040	0	0	0	0
FBgn0036609	CG13039	0	0	0	0
FBgn0036610	CG13058	0	0	0	0
FBgn0036612	CG4998	0	0	0	0
FBgn0036614	CG4925	0	0	0	0
FBgn0036615	CG4933	0	0	0	0
FBgn0036617	Cpr72Ea	0	0	0	0
FBgn0036618	Cpr72Eb	0	0	0	0
FBgn0036619	Cpr72Ec	0	0	0	0
FBgn0036620	CG4842	0	0	0	0
FBgn0036621	roq	0	0	0	0
FBgn0036622	CG4753	0	0	0	0
FBgn0036623	CG4729	0	0	0	0
FBgn0036624	RAF2	0	0	0	0
FBgn0036627	Grp	0	0	0	0
FBgn0036629	CG4573	0	0	0	0
FBgn0036638	CG13033	0	0	0	0
FBgn0036639	CG4229	0	0	0	0
FBgn0036640	nxf2	0	0	0	0
FBgn0036641	Smn	0	0	0	0
FBgn0036643	Syx8	0	0	0	0
FBgn0036646	CR18217	0	0	0	0
FBgn0036648	CG4098	0	0	0	0
FBgn0036652	CG13032	0	0	0	0
FBgn0036654	CG9692	0	0	0	0
FBgn0036655	CG13031	0	0	0	0
FBgn0036656	CG13026	0	0	0	0
FBgn0036659	CG9701	0	0	0	0
FBgn0036660	CG13025	0	0	0	0
FBgn0036661	CG9705	0	0	0	0
FBgn0036662	CG9706	0	0	0	0
FBgn0036663	CG9674	0	0	0	0
FBgn0036665	CG13024	0	0	0	0
FBgn0036666	TSG101	0	0	0	0
FBgn0036667	CG9669	0	0	0	0
FBgn0036668	CG9715	0	0	0	0
FBgn0036670	CG13029	0	0	0	0
FBgn0036671	CG9951	0	0	0	0
FBgn0036676	CG13028	0	0	0	0
FBgn0036677	CG13023	0	0	0	0
FBgn0036678	CG11905	0	0	0	0
FBgn0036679	CG13022	0	0	0	0
FBgn0036680	Cpr73D	0	0	0	0
FBgn0036681	Obp73a	0	0	0	0
FBgn0036684	CG3764	0	0	0	0
FBgn0036685	CG6664	0	0	0	0
FBgn0036686	CG7728	0	0	0	0
FBgn0036687	CG6652	0	0	0	0
FBgn0036688	Fit2	0	0	0	0
FBgn0036689	CG7730	0	0	0	0
FBgn0036690	Ilp8	0	0	0	0
FBgn0036691	beg	0	0	0	0
FBgn0036695	Papst2	0	0	0	0
FBgn0036696	CG14057	0	0	0	0
FBgn0036697	rogdi	0	0	0	0
FBgn0036698	CG7724	0	0	0	0
FBgn0036702	CG6512	0	0	0	0
FBgn0036703	CG7707	0	0	0	0
FBgn0036704	CG6497	0	0	0	0
FBgn0036705	CG13723	0	0	0	0
FBgn0036706	CG6485	0	0	0	0
FBgn0036707	CG13724	0	0	0	0
FBgn0036708	CG13725	0	0	0	0
FBgn0036709	Or74a	0	0	0	0
FBgn0036710	CG6479	0	0	0	0
FBgn0036711	CG13727	0	0	0	0
FBgn0036712	brv2	0	0	0	0
FBgn0036713	Mip	0	0	0	0
FBgn0036714	CG7692	0	0	0	0
FBgn0036715	Cad74A	0	0	0	0
FBgn0036716	CG13728	0	0	0	0
FBgn0036717	CG13731	0	0	0	0
FBgn0036723	CG12229	0	0	0	0
FBgn0036725	CG18265	0	0	0	0
FBgn0036726	CG7603	0	0	0	0
FBgn0036727	CG7589	0	0	0	0
FBgn0036728	CG7580	0	0	0	0
FBgn0036729	CG13733	0	0	0	0
FBgn0036730	qjt	0	0	0	0
FBgn0036731	CG6333	0	0	0	0
FBgn0036732	Oatp74D	0	0	0	0
FBgn0036733	U4-U6-60K	0	0	0	0
FBgn0036734	CG7564	0	0	0	0
FBgn0036735	Edc3	0	0	0	0
FBgn0036738	CG7542	0	0	0	0
FBgn0036740	Vps60	0	0	0	0
FBgn0036741	CG7510	0	0	0	0
FBgn0036742	CG7497	0	0	0	0
FBgn0036745	CG7484	0	0	0	0
FBgn0036746	Crtc	0	0	0	0
FBgn0036747	CG6052	0	0	0	0
FBgn0036749	CG7460	0	0	0	0
FBgn0036750	CG6034	0	0	0	0
FBgn0036751	Adgf-B	0	0	0	0
FBgn0036752	Adgf-A	0	0	0	0
FBgn0036754	CG5589	0	0	0	0
FBgn0036756	cln3	0	0	0	0
FBgn0036757	Ir75a	0	0	0	0
FBgn0036759	CG5577	0	0	0	0
FBgn0036760	CG5567	0	0	0	0
FBgn0036761	MED19	0	0	0	0
FBgn0036762	CG7430	0	0	0	0
FBgn0036763	CG7441	0	0	0	0
FBgn0036764	CG5535	0	0	0	0
FBgn0036765	CG7408	0	0	0	0
FBgn0036766	CG5506	0	0	0	0
FBgn0036767	CG16775	0	0	0	0
FBgn0036768	CG7402	0	0	0	0
FBgn0036769	Tsp74F	0	0	0	0
FBgn0036770	Prestin	0	0	0	0
FBgn0036771	CG14353	0	0	0	0
FBgn0036772	CG5290	0	0	0	0
FBgn0036773	CG13698	0	0	0	0
FBgn0036774	mRpS26	0	0	0	0
FBgn0036775	CG5147	0	0	0	0
FBgn0036777	CG7341	0	0	0	0
FBgn0036778	Cyp312a1	0	0	0	0
FBgn0036780	CG7330	0	0	0	0
FBgn0036781	CG13699	0	0	0	0
FBgn0036782	CG7320	0	0	0	0
FBgn0036783	CheA75a	0	0	0	0
FBgn0036784	CG5103	0	0	0	0
FBgn0036785	CG13700	0	0	0	0
FBgn0036786	skl	0	0	0	0
FBgn0036787	CG4306	0	0	0	0
FBgn0036789	AstC-R2	0	0	0	0
FBgn0036790	AstC-R1	0	0	0	0
FBgn0036791	CG7271	0	0	0	0
FBgn0036793	CG4174	0	0	0	0
FBgn0036795	CG18233	0	0	0	0
FBgn0036796	CG18231	0	0	0	0
FBgn0036799	CG13380	0	0	0	0
FBgn0036801	MYPT-75D	0	0	0	0
FBgn0036804	Sgf11	0	0	0	0
FBgn0036805	Chmp1	0	0	0	0
FBgn0036806	Cyp12c1	0	0	0	0
FBgn0036807	CG6893	0	0	0	0
FBgn0036808	Dic4	0	0	0	0
FBgn0036809	CG12477	0	0	0	0
FBgn0036810	CG6885	0	0	0	0
FBgn0036811	MED11	0	0	0	0
FBgn0036812	Nufip	0	0	0	0
FBgn0036813	Atg3	0	0	0	0
FBgn0036814	CG14073	0	0	0	0
FBgn0036815	HipHop	0	0	0	0
FBgn0036816	Indy	0	0	0	0
FBgn0036817	CG6865	0	0	0	0
FBgn0036818	CG14074	0	0	0	0
FBgn0036819	Dysb	0	0	0	0
FBgn0036820	CG6852	0	0	0	0
FBgn0036821	CG3961	0	0	0	0
FBgn0036822	NijB	0	0	0	0
FBgn0036824	CG3902	0	0	0	0
FBgn0036825	RpL26	0	0	0	0
FBgn0036826	arx	0	0	0	0
FBgn0036827	CG6843	0	0	0	0
FBgn0036828	CG6841	0	0	0	0
FBgn0036829	Ir75d	0	0	0	0
FBgn0036830	CG14077	0	0	0	0
FBgn0036831	CG6839	0	0	0	0
FBgn0036832	CG18223	0	0	0	0
FBgn0036833	CG3819	0	0	0	0
FBgn0036834	CG6836	0	0	0	0
FBgn0036835	CG14075	0	0	0	0
FBgn0036836	CG11619	0	0	0	0
FBgn0036837	CG18135	0	0	0	0
FBgn0036838	CG3808	0	0	0	0
FBgn0036839	CG18136	0	0	0	0
FBgn0036842	CG3797	0	0	0	0
FBgn0036843	CG6812	0	0	0	0
FBgn0036844	Mkp3	0	0	0	0
FBgn0036846	MESR6	0	0	0	0
FBgn0036847	CG11577	0	0	0	0
FBgn0036848	CG10424	0	0	0	0
FBgn0036849	CG14079	0	0	0	0
FBgn0036850	Gem2	0	0	0	0
FBgn0036851	CG14082	0	0	0	0
FBgn0036853	mRpL21	0	0	0	0
FBgn0036856	CG9666	0	0	0	0
FBgn0036857	CG9629	0	0	0	0
FBgn0036858	CG14088	0	0	0	0
FBgn0036859	CG14085	0	0	0	0
FBgn0036860	CG14086	0	0	0	0
FBgn0036861	CG14089	0	0	0	0
FBgn0036862	Gbs-76A	0	0	0	0
FBgn0036868	ms(3)76Ba	0	0	0	0
FBgn0036870	CG14095	0	0	0	0
FBgn0036871	CG14096	0	0	0	0
FBgn0036872	CG12519	0	0	0	0
FBgn0036873	CG18294	0	0	0	0
FBgn0036874	brv1	0	0	0	0
FBgn0036875	CG9449	0	0	0	0
FBgn0036876	CG9451	0	0	0	0
FBgn0036877	CG9452	0	0	0	0
FBgn0036878	Cpr76Ba	0	0	0	0
FBgn0036879	Cpr76Bb	0	0	0	0
FBgn0036880	Cpr76Bc	0	0	0	0
FBgn0036881	Cpr76Bd	0	0	0	0
FBgn0036882	CG9279	0	0	0	0
FBgn0036886	CG9300	0	0	0	0
FBgn0036887	CG9231	0	0	0	0
FBgn0036888	CG9330	0	0	0	0
FBgn0036889	CG14100	0	0	0	0
FBgn0036890	CG9368	0	0	0	0
FBgn0036891	CG9372	0	0	0	0
FBgn0036892	Lon	0	0	0	0
FBgn0036893	CG9376	0	0	0	0
FBgn0036895	ms(3)76Cc	0	0	0	0
FBgn0036896	wnd	0	0	0	0
FBgn0036897	CG8786	0	0	0	0
FBgn0036899	tey	0	0	0	0
FBgn0036900	CG8765	0	0	0	0
FBgn0036905	ms(3)76Ca	0	0	0	0
FBgn0036906	CG14102	0	0	0	0
